doc_id,hotel_name,city,country,zip,num_reviews,overall_ratingsource
usa_illinois_chicago_comfort_suites,comfort suites,chicago,usa,60601,47,4.480952381
usa_illinois_chicago_courtyard_by_marriott_chicago_downtown_magnificent_mile,courtyard by marriott chicago downtown magnificent mile,chicago,usa,60611,140,4.352941176
usa_illinois_chicago_la_quinta_inn_suites_chicago_downtown,la quinta inn suites chicago downtown,chicago,usa,60606,24,4.372727273
usa_illinois_chicago_renaissance_chicago_o_hare_suites_hotel,renaissance chicago o hare suites hotel,chicago,usa,60631,129,4.447619048
usa_illinois_chicago_intercontinental_chicago,intercontinental chicago,chicago,usa,60611,335,4.257807309
usa_illinois_chicago_swissotel_chicago,swissotel chicago,chicago,usa,60601,404,4.168200837
usa_illinois_chicago_fairmont_chicago_millennium_park,fairmont chicago millennium park,chicago,usa,60601,252,4.207317073
usa_illinois_chicago_hotel_blake,hotel blake,chicago,usa,60605,194,4.188617886
usa_illinois_chicago_belden_stratford_hotel,belden stratford hotel,chicago,usa,60614,61,4.255555556
usa_illinois_chicago_avenue_hotel_chicago,avenue hotel chicago,chicago,usa,60611,129,4.308943089
usa_illinois_chicago_embassy_suites_hotel_chicago_downtown,embassy suites hotel chicago downtown,chicago,usa,60654,159,4.242857143
usa_illinois_chicago_hotel_allegro_chicago_a_kimpton_hotel,hotel allegro chicago a kimpton hotel,chicago,usa,60601,334,3.952147239
usa_illinois_chicago_doubletree_hotel_chicago_magnificent_mile,doubletree hotel chicago magnificent mile,chicago,usa,60611,100,4.289361702
usa_illinois_chicago_hotel_71,hotel 71,chicago,usa,60601,63,4.1
usa_illinois_chicago_union_league_club,union league club,chicago,usa,60604,18,4.2
usa_illinois_chicago_days_inn_chicago,days inn chicago,chicago,usa,60614,119,4.21038961
usa_illinois_chicago_majestic_hotel,majestic hotel,chicago,usa,60657-1828,57,4.218181818
usa_illinois_chicago_residence_inn_chicago_midway,residence inn chicago midway,chicago,usa,60638,4,5
usa_illinois_chicago_comfort_inn_suites_downtown,comfort inn suites downtown,chicago,usa,60611,144,4.1525
usa_illinois_chicago_hotel_sax_chicago,hotel sax chicago,chicago,usa,60610,143,4.148214286
usa_illinois_chicago_wyndham_chicago,wyndham chicago,chicago,usa,60611,276,4.273913043
usa_illinois_chicago_ambassador_east_hotel,ambassador east hotel,chicago,usa,60610,268,4.078
usa_illinois_chicago_hampton_inn_and_suites_chicago_downtown,hampton inn and suites chicago downtown,chicago,usa,60610,174,4.285981308
usa_illinois_chicago_seneca_hotel,seneca hotel,chicago,usa,60611,270,3.996449704
usa_illinois_chicago_ruby_room,ruby room,chicago,usa,60622,15,4.107692308
usa_illinois_chicago_embassy_suites_hotel_chicago_downtown_lakefront,embassy suites hotel chicago downtown lakefront,chicago,usa,60611,214,4.008
usa_illinois_chicago_hotel_indigo_chicago_downtown_gold_coast,hotel indigo chicago downtown gold coast,chicago,usa,60610,136,4.176842105
usa_illinois_chicago_hilton_garden_inn_chicago_downtown_magnificent_mile,hilton garden inn chicago downtown magnificent mile,chicago,usa,60611,230,4.258646617
usa_illinois_chicago_hard_rock_hotel_chicago,hard rock hotel chicago,chicago,usa,60601,321,4.021800948
usa_illinois_chicago_springhill_suites_chicago_o_hare,springhill suites chicago o hare,chicago,usa,60631,67,4.066666667
usa_illinois_chicago_the_raffaello_hotel,the raffaello hotel,chicago,usa,60611,154,4.208547009
usa_illinois_chicago_marriott_chicago_midway,marriott chicago midway,chicago,usa,60638,14,4.472727273
usa_illinois_chicago_club_quarters_chicago_central_loop,club quarters chicago central loop,chicago,usa,60603,223,3.984745763
usa_illinois_chicago_best_western_hawthorne_terrace,best western hawthorne terrace,chicago,usa,60657,52,4.161538462
usa_illinois_chicago_hilton_suites_chicago_magnificent_mile,hilton suites chicago magnificent mile,chicago,usa,60611,122,4.084848485
usa_illinois_chicago_courtyard_by_marriott_chicago_downtown,courtyard by marriott chicago downtown,chicago,usa,60611,91,4.298245614
usa_illinois_chicago_the_silversmith_hotel_suites,the silversmith hotel suites,chicago,usa,60603,216,4.08907563
usa_illinois_chicago_the_drake,the drake,chicago,usa,60611,304,4.145142857
usa_illinois_chicago_the_willows,the willows,chicago,usa,60657-6020,45,4.286666667
usa_illinois_chicago_holiday_inn_chicago_mart_plaza,holiday inn chicago mart plaza,chicago,usa,60654,147,3.814893617
usa_illinois_chicago_hotel_felix,hotel felix,chicago,usa,60654,78,4.087323944
usa_illinois_chicago_the_whitehall_hotel,the whitehall hotel,chicago,usa,60611,178,3.973737374
usa_illinois_chicago_chicago_south_loop_hotel,chicago south loop hotel,chicago,usa,60616,45,3.888372093
usa_illinois_chicago_hotel_cass_holiday_inn_express,hotel cass holiday inn express,chicago,usa,60611,148,3.901587302
usa_illinois_chicago_city_suites_hotel,city suites hotel,chicago,usa,60657,55,4.118518519
usa_illinois_chicago_the_palmer_house_hilton,the palmer house hilton,chicago,usa,60603,342,3.869767442
usa_illinois_chicago_marriott_chicago_downtown_magnificent_mile,marriott chicago downtown magnificent mile,chicago,usa,60611,250,3.950310559
usa_illinois_chicago_holiday_inn_chicago_o_hare,holiday inn chicago o hare,chicago,usa,60631,42,4.085
usa_illinois_chicago_sheraton_chicago_hotel_and_towers,sheraton chicago hotel and towers,chicago,usa,60611,389,3.849785408
usa_illinois_chicago_holiday_inn_hotel_suites_downtown,holiday inn hotel suites downtown,chicago,usa,60607,31,3.733333333
usa_illinois_chicago_hyatt_regency_mccormick_place,hyatt regency mccormick place,chicago,usa,60616,135,3.576190476
usa_illinois_chicago_extended_stay_america_chicago_lisle,extended stay america chicago lisle,chicago,usa,60532,2,4.9
usa_illinois_chicago_fairfield_inn_chicago_midway_airport,fairfield inn chicago midway airport,chicago,usa,60638,13,3.86
usa_illinois_chicago_hyatt_regency_chicago,hyatt regency chicago,chicago,usa,60601,346,3.86179402
usa_illinois_chicago_the_westin_michigan_avenue_chicago,the westin michigan avenue chicago,chicago,usa,60611,289,3.943558282
usa_illinois_chicago_hilton_chicago,hilton chicago,chicago,usa,60605,383,3.75625
usa_illinois_chicago_river_hotel,river hotel,chicago,usa,60601,128,3.896875
usa_illinois_chicago_crowne_plaza_chicago_the_metro,crowne plaza chicago the metro,chicago,usa,60661,110,4.053488372
usa_illinois_chicago_westin_chicago_northwest,westin chicago northwest,chicago,usa,60143,35,3.939130435
usa_illinois_chicago_buckingham_athletic_club,buckingham athletic club,chicago,usa,60605,20,4.090909091
usa_illinois_chicago_oakwood_apartments,oakwood apartments,chicago,usa,60610-3884,6,4.56
usa_illinois_chicago_hilton_chicago_o_hare_airport,hilton chicago o hare airport,chicago,usa,60666,171,3.827826087
usa_illinois_chicago_club_quarters_chicago_wacker_at_michigan,club quarters chicago wacker at michigan,chicago,usa,60601,13,4.033333333
usa_illinois_chicago_best_western_river_north_chicago_downtown_hotel,best western river north chicago downtown hotel,chicago,usa,60610,114,3.96
usa_illinois_chicago_chicago_marriott_at_medical_district_uic,chicago marriott at medical district uic,chicago,usa,60607,27,3.833333333
usa_illinois_chicago_chicago_s_essex_inn,chicago s essex inn,chicago,usa,60605,226,3.732231405
usa_illinois_chicago_w_chicago_lakeshore,w chicago lakeshore,chicago,usa,60611,316,3.659550562
usa_illinois_chicago_allerton_hotel,allerton hotel,chicago,usa,60611,289,3.680213904
usa_illinois_chicago_ohio_house_motel,ohio house motel,chicago,usa,60610,57,3.84137931
usa_illinois_chicago_amber_inn,amber inn,chicago,usa,60653-2105,12,3.975
usa_illinois_chicago_inn_of_chicago_magnificent_mile,inn of chicago magnificent mile,chicago,usa,60611,239,3.448322148
usa_illinois_chicago_best_western_grant_park_hotel,best western grant park hotel,chicago,usa,60605,112,3.509090909
usa_illinois_chicago_central_loop_hotel,central loop hotel,chicago,usa,60603,5,4.32
usa_illinois_chicago_w_chicago_city_center,w chicago city center,chicago,usa,60603,263,3.505806452
usa_illinois_chicago_willows_hotel_chicago,willows hotel chicago,chicago,usa,-1,5,4.36
usa_illinois_chicago_the_tremont_chicago,the tremont chicago,chicago,usa,60611,222,3.511363636
usa_illinois_chicago_heart_o_chicago_motel,heart o chicago motel,chicago,usa,60660-3263,45,3.725925926
usa_illinois_chicago_travelodge_chicago_downtown,travelodge chicago downtown,chicago,usa,60605,123,3.187341772
usa_illinois_chicago_holiday_inn_express_chicago_midway_airport,holiday inn express chicago midway airport,chicago,usa,60638,21,3.78
usa_illinois_chicago_la_quinta_inn_suites_chicago_northshore,la quinta inn suites chicago northshore,chicago,usa,60015,8,4.16
usa_illinois_chicago_extended_stay_america_chicago_skokie,extended stay america chicago skokie,chicago,usa,-1,5,3.92
usa_illinois_chicago_four_points_by_sheraton_chicago_midway_airport,four points by sheraton chicago midway airport,chicago,usa,60629,34,3.472727273
usa_illinois_chicago_wheeler_mansion,wheeler mansion,chicago,usa,60616,31,3.307692308
usa_illinois_chicago_the_parkview_hotel,the parkview hotel,chicago,usa,60614,-1,-1
usa_illinois_chicago_ramada_inn_lake_shore_chicago,ramada inn lake shore chicago,chicago,usa,60615,67,3.125
usa_illinois_chicago_four_points_by_sheraton_chicago_o_hare_airport,four points by sheraton chicago o hare airport,chicago,usa,60176,59,3.005555556
usa_illinois_chicago_congress_plaza_hotel,congress plaza hotel,chicago,usa,60605,335,3.02739726
usa_illinois_chicago_inn_at_lincoln_park,inn at lincoln park,chicago,usa,60614,50,3.368
usa_illinois_chicago_chicago_marriott_o_hare,chicago marriott o hare,chicago,usa,60631,53,3.26875
usa_illinois_chicago_bellwood_hotel,bellwood hotel,chicago,usa,60614,9,3.88
usa_illinois_chicago_bridgestreet_the_sterling,bridgestreet the sterling,chicago,usa,60610,-1,-1
usa_illinois_chicago_habitat_corporate_suites_at_presidential_towers,habitat corporate suites at presidential towers,chicago,usa,60661,6,3.533333333
usa_illinois_chicago_super_8_chicago_loyola_university,super 8 chicago loyola university,chicago,usa,60626,12,3.58
usa_illinois_chicago_howard_johnson_inn_downtown_chicago,howard johnson inn downtown chicago,chicago,usa,60610,53,3.181818182
usa_illinois_chicago_river_park_motel_suites,river park motel suites,chicago,usa,60659,1,4.6
usa_illinois_chicago_the_fisher_building,the fisher building,chicago,usa,60604,3,4.6
usa_illinois_chicago_courtyard_chicago_midway_airport,courtyard chicago midway airport,chicago,usa,60638,7,3.4
usa_illinois_chicago_sheraton_chicago_northwest,sheraton chicago northwest,chicago,usa,60005,74,3.116
usa_illinois_chicago_red_roof_inn,red roof inn,chicago,usa,60611,153,3
usa_illinois_chicago_chinatown_hotel,chinatown hotel,chicago,usa,60616,33,3.2625
usa_illinois_chicago_delaware_towers,delaware towers,chicago,usa,60611,3,-1
usa_illinois_chicago_edgebrook_motel,edgebrook motel,chicago,usa,60646,-1,-1
usa_illinois_chicago_palwaukee_inn_conference_center,palwaukee inn conference center,chicago,usa,60090,10,2.68
usa_illinois_chicago_lincoln_motel,lincoln motel,chicago,usa,60659,-1,-1
usa_illinois_chicago_super_8_motel_calumet_park_sw_chicago_area,super 8 motel calumet park sw chicago area,chicago,usa,60827,-1,-1
usa_illinois_chicago_esquire_motel,esquire motel,chicago,usa,60646,2,3.2
usa_illinois_chicago_la_quinta_inn_chicago_matteson,la quinta inn chicago matteson,chicago,usa,60443,2,3
usa_illinois_chicago_university_club_of_chicago,university club of chicago,chicago,usa,60603,2,3.6
usa_illinois_chicago_extended_stay_america_chicago_itasca,extended stay america chicago itasca,chicago,usa,60143,1,2.2
usa_illinois_chicago_best_western,best western,chicago,usa,-1,2,3
usa_illinois_chicago_chicago_o_hare_garden_hotel,chicago o hare garden hotel,chicago,usa,60631,80,2.540625
usa_illinois_chicago_new_jackson_hotel,new jackson hotel,chicago,usa,60661,1,1
usa_illinois_chicago_patio_motel,patio motel,chicago,usa,60659,-1,-1
usa_illinois_chicago_mark_twain_hotel,mark twain hotel,chicago,usa,60610,1,2.4
usa_illinois_chicago_chicago_athletic_association,chicago athletic association,chicago,usa,60603,1,1.6
usa_illinois_chicago_belair_hotel,belair hotel,chicago,usa,60614,12,3.257142857
usa_illinois_chicago_extended_stay_america_chicago_burr_ridge,extended stay america chicago burr ridge,chicago,usa,-1,1,1.2
usa_illinois_chicago_chicago_lodge,chicago lodge,chicago,usa,60640,5,1.75
usa_illinois_chicago_super_8_chicago_o_hare_south,super 8 chicago o hare south,chicago,usa,60131-2435,22,2.1125
usa_illinois_chicago_stan_properties_suites_at_300_n_canal,stan properties suites at 300 n canal,chicago,usa,60654,1,1.8
usa_illinois_chicago_sheffield_house,sheffield house,chicago,usa,60613,19,2.288888889
usa_illinois_chicago_midway_inn,midway inn,chicago,usa,60632,6,1.566666667
usa_illinois_chicago_chateau_hotel,chateau hotel,chicago,usa,60613,5,1
usa_illinois_chicago_milshire_hotel,milshire hotel,chicago,usa,60647,8,1.85
usa_illinois_chicago_abbott_hotel,abbott hotel,chicago,usa,60657,8,1.7
usa_illinois_chicago_skylark_motel,skylark motel,chicago,usa,60638,6,1
usa_illinois_chicago_inn_of_chicago_hotel_magnificent_mile,inn of chicago hotel magnificent mile,chicago,usa,-1,-1,-1
are_dubai_grosvenor_house_west_marina_beach_by_le_meridien_dubai,grosvenor house west marina beach by le meridien dubai,dubai,ARE,8500,299,4.657758621
are_dubai_mina_a_salam_at_madinat_jumeirah,mina a salam at madinat jumeirah,dubai,ARE,-1,425,4.73537415
are_dubai_al_manzil_hotel,al manzil hotel,dubai,ARE,-1,129,4.664957265
are_dubai_le_royal_meridien_beach_resort_spa,le royal meridien beach resort spa,dubai,ARE,24970,320,4.705647841
are_dubai_dar_al_masyaf_at_madinat_jumeirah,dar al masyaf at madinat jumeirah,dubai,ARE,75157,213,4.751219512
are_dubai_al_maha_desert_resort,al maha desert resort,dubai,ARE,-1,131,4.701098901
are_dubai_al_qasr_at_madinat_jumeirah,al qasr at madinat jumeirah,dubai,ARE,-1,272,4.680645161
are_dubai_jumeirah_beach_hotel,jumeirah beach hotel,dubai,ARE,-1,442,4.664451827
are_dubai_residence_and_spa_at_one_and_only_royal_mirage,residence and spa at one and only royal mirage,dubai,ARE,-1,21,4.8
are_dubai_one_only_royal_mirage,one only royal mirage,dubai,ARE,-1,209,4.551515152
are_dubai_qamardeen_hotel,qamardeen hotel,dubai,ARE,114788,52,4.559183673
are_dubai_grand_hyatt_dubai,grand hyatt dubai,dubai,ARE,-1,170,4.607017544
are_dubai_the_palace_at_one_only_royal_mirage,the palace at one only royal mirage,dubai,ARE,-1,211,4.56
are_dubai_le_meridien_mina_seyahi_beach_resort_and_marina,le meridien mina seyahi beach resort and marina,dubai,ARE,-1,208,4.442580645
are_dubai_crowne_plaza_dubai_festival_city,crowne plaza dubai festival city,dubai,ARE,-1,88,4.630379747
are_dubai_jebel_ali_palm_tree_court_spa,jebel ali palm tree court spa,dubai,ARE,-1,71,4.53442623
are_dubai_hilton_dubai_jumeirah,hilton dubai jumeirah,dubai,ARE,-1,374,4.483271375
are_dubai_arabian_court_at_one_and_only_royal_mirage,arabian court at one and only royal mirage,dubai,ARE,-1,26,4.525
are_dubai_villa_rotana_dubai,villa rotana dubai,dubai,ARE,118737,27,4.491666667
are_dubai_burj_al_arab,burj al arab,dubai,ARE,-1,331,4.667021277
are_dubai_westin_dubai_mina_seyahi_beach_resort_marina,westin dubai mina seyahi beach resort marina,dubai,ARE,-1,179,4.453254438
are_dubai_park_hyatt_dubai,park hyatt dubai,dubai,ARE,-1,97,4.422857143
are_dubai_the_fairmont_dubai,the fairmont dubai,dubai,ARE,-1,75,4.4375
are_dubai_oasis_beach_tower_apartments,oasis beach tower apartments,dubai,ARE,26500,82,4.587692308
are_dubai_the_ritz_carlton_dubai,the ritz carlton dubai,dubai,ARE,-1,135,4.410666667
are_dubai_four_points_by_sheraton_downtown_dubai,four points by sheraton downtown dubai,dubai,ARE,116162,112,4.40776699
are_dubai_intercontinental_dubai_festival_city,intercontinental dubai festival city,dubai,ARE,45777,77,4.486567164
are_dubai_le_meridien_dubai,le meridien dubai,dubai,ARE,-1,192,4.25862069
are_dubai_hilton_dubai_creek,hilton dubai creek,dubai,ARE,-1,198,4.308955224
are_dubai_desert_palm_resort_spa,desert palm resort spa,dubai,ARE,-1,19,4.411111111
are_dubai_bonnington_jumeirah_lakes_towers,bonnington jumeirah lakes towers,dubai,ARE,37246,27,4.230769231
are_dubai_arjaan_dubai_media_city,arjaan dubai media city,dubai,ARE,502828,18,4.611111111
are_dubai_radisson_blu_hotel_dubai_deira_creek,radisson blu hotel dubai deira creek,dubai,ARE,476,103,4.257971014
